time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
5208.134189	6.839442	0.004016	1.702937	161
5209.174408	6.386822	0.004031	1.584387	162
5210.218872	5.568789	0.004013	1.387552	163
5211.275533	7.494875	0.004023	1.862917	164
5212.268079	14.264752	0.004045	3.526149	165
5213.348118	5.757370	0.004045	1.423416	166
5214.376123	6.750169	0.004020	1.679064	167
5215.406199	7.771034	0.004012	1.937042	168
5216.436700	4.968587	0.004040	1.229790	169
5217.514759	7.148780	0.004026	1.775832	170
5218.506741	6.854431	0.004014	1.707524	171
5219.567358	5.813658	0.004024	1.444899	172
5220.611104	5.862265	0.004011	1.461454	173
5221.641414	7.635749	0.004007	1.905458	174
5222.667479	5.433147	0.004014	1.353387	175
5223.747559	7.230947	0.004053	1.784286	176
5224.731495	6.442623	0.004017	1.603783	177
5225.811593	6.675563	0.004014	1.663006	178
5226.828114	6.708287	0.004018	1.669577	179
5227.870203	6.594402	0.004022	1.639418	180
5228.918248	6.421056	0.004021	1.596780	181
5229.943682	7.266083	0.004010	1.811811	182
5230.990845	6.208809	0.004017	1.545770	183
5232.029238	7.422852	0.004010	1.851164	184
5233.057881	6.016989	0.004023	1.495486	185
5234.113961	7.531809	0.004025	1.871240	186
5235.130341	5.817966	0.004012	1.450099	187
5236.194416	7.058644	0.004016	1.757666	188
5237.210351	5.692785	0.004013	1.418519	189
5238.262667	7.929222	0.004011	1.976647	190
5239.294950	5.898793	0.004017	1.468302	191
5240.333523	7.240354	0.004013	1.804152	192
5241.379545	6.497159	0.004011	1.619986	193
5242.404014	7.275505	0.004012	1.813432	194
5243.455935	6.592511	0.004015	1.641787	195
5244.494644	6.253974	0.004011	1.559144	196
5245.518550	6.343760	0.004002	1.585220	197
5246.590494	6.713738	0.004009	1.674712	198
5247.576567	6.460511	0.004009	1.611575	199
5248.664709	6.932227	0.004012	1.728067	200
5249.670787	6.048836	0.004021	1.504184	201
5250.718860	35.875378	0.004004	8.958957	202
5251.768923	5.912447	0.004020	1.470896	203
5252.796823	6.873718	0.004005	1.716364	204
5253.820928	6.694905	0.004019	1.666000	205
5254.902820	7.312411	0.004012	1.822586	206
5255.887494	6.374358	0.004018	1.586258	207
5256.961571	7.498913	0.004031	1.860335	208
5257.995500	6.230252	0.004018	1.550572	209
5259.018294	7.443691	0.004015	1.853755	210
5260.066323	6.480456	0.004010	1.616164	211
5261.122638	6.763841	0.004016	1.684050	212
5262.116916	7.253495	0.004014	1.807099	213
5263.209455	7.589055	0.004021	1.887203	214
5264.203568	6.115983	0.004021	1.521089	215
5265.262441	7.935839	0.004014	1.976807	216
5266.304480	6.050643	0.004014	1.507493	217
5267.328457	7.364398	0.004012	1.835726	218
5268.378505	6.876029	0.004012	1.713676	219
5269.420708	6.410278	0.004025	1.592576	220
5270.442716	6.877751	0.004018	1.711542	221
5271.510732	6.255676	0.004012	1.559186	222
5272.506790	7.100168	0.004027	1.763337	223
5273.594278	7.552720	0.004036	1.871461	224
5274.580881	6.576198	0.004030	1.631718	225
5275.670568	7.698062	0.004013	1.918272	226
5276.656834	6.542816	0.004009	1.631867	227
5277.746623	7.815323	0.004009	1.949295	228
5278.736933	6.221382	0.004028	1.544623	229
5279.822979	8.089400	0.004015	2.014841	230
5280.813108	6.326509	0.004024	1.572319	231
5281.901201	7.834394	0.004061	1.929204	232
5282.893202	6.337196	0.004002	1.583320	233
5283.975802	7.334528	0.004018	1.825583	234
5284.973881	7.012710	0.004059	1.727819	235
5286.042882	6.912615	0.004039	1.711322	236
5287.060855	7.532928	0.004005	1.880706	237
5288.107440	6.894055	0.004018	1.715679	238
5289.151904	7.089741	0.004021	1.763196	239
5290.175914	7.571715	0.004011	1.887792	240
5291.225983	6.383113	0.004054	1.574457	241
5292.268022	8.321389	0.004026	2.066956	242
5293.281814	6.110675	0.004013	1.522776	243
5294.366089	7.736939	0.004009	1.929958	244
5295.352089	6.781111	0.004020	1.686980	245
5296.434028	7.073458	0.004013	1.762744	246
5297.445935	7.240592	0.004009	1.805918	247
5298.488134	7.435021	0.004016	1.851551	248
5299.538448	6.776930	0.004010	1.690121	249
5300.564638	8.021362	0.004023	1.993696	250
5301.602319	6.400663	0.004016	1.593651	251
5302.664668	8.015620	0.004022	1.992910	252
5303.661275	6.296585	0.004074	1.545536	253
5304.751349	7.507398	0.004017	1.869072	254
5305.739257	7.211558	0.004019	1.794524	255
5306.815400	6.319718	0.004040	1.564466	0
5307.835438	7.300349	0.004017	1.817196	1
5308.877539	6.913113	0.004008	1.724945	2
5309.922014	6.776692	0.004012	1.689311	3
5310.950139	7.501612	0.004035	1.859279	4
5311.998171	6.689749	0.004016	1.665610	5
5313.030098	8.194390	0.004009	2.043792	6
5314.064670	6.641247	0.004014	1.654538	7
5315.116715	7.425860	0.004013	1.850618	8
5316.134794	6.105080	0.004026	1.516399	9
5317.198838	8.349804	0.004019	2.077586	10
5318.204850	6.583745	0.004019	1.638172	11
5319.278824	8.417534	0.004011	2.098437	12
5320.281828	6.393349	0.004010	1.594366	13
5321.354073	8.354198	0.004015	2.080744	14
5322.363956	6.368965	0.004064	1.567065	15
5323.432014	7.859572	0.004041	1.945103	16
5324.452149	5.816554	0.004016	1.448260	17
5325.496243	8.394830	0.003997	2.100270	18
5326.533275	6.672425	0.004014	1.662239	19
5327.565813	8.185627	0.004027	2.032751	20
5328.615741	7.005473	0.004011	1.746647	21
5329.639395	7.886636	0.004013	1.965279	22
5330.689821	7.254827	0.004012	1.808370	23
5331.725768	7.493287	0.004009	1.868886	24
5332.752941	7.588770	0.004035	1.880840	25
5333.820997	7.244970	0.004029	1.798273	26
5334.817713	6.920793	0.004003	1.728765	27
5335.905001	8.193090	0.003996	2.050130	28
5336.893015	6.827911	0.004035	1.692254	29
5337.971040	8.780111	0.004017	2.185614	30
5338.987631	6.432538	0.004018	1.600976	31
5340.031657	8.686827	0.004019	2.161239	32
5341.079710	6.775250	0.004029	1.681766	33
5342.101542	7.990683	0.004012	1.991788	34
5343.149723	7.602870	0.004011	1.895685	35
5344.191801	7.222157	0.004018	1.797577	36
5345.210888	7.731426	0.004005	1.930226	37
5346.284238	7.622030	0.004017	1.897507	38
5347.275136	7.698308	0.004015	1.917520	39
5348.370171	47.033386	0.004032	11.665709	40
5349.354192	6.923289	0.004017	1.723616	41
5350.440699	8.494776	0.004020	2.113080	42
5351.440730	6.540806	0.004017	1.628469	43
5352.506776	8.582102	0.004039	2.125054	44
5353.526773	6.695055	0.004016	1.667107	45
5354.572730	8.828672	0.004017	2.198085	46
5355.610841	6.810805	0.004025	1.692047	47
5356.648898	8.029495	0.004017	1.998804	48
5357.693470	6.815024	0.004004	1.702077	49
5358.719899	8.256496	0.004017	2.055375	50
5359.767953	7.101921	0.004010	1.770960	51
5360.796050	8.395424	0.004011	2.093304	52
5361.846150	6.948728	0.004008	1.733667	53
5362.876299	8.112283	0.004012	2.022013	54
5363.919646	7.431509	0.004009	1.853556	55
5364.954883	8.839349	0.004024	2.196406	56
5365.992865	7.149437	0.004010	1.782737	57
5367.039462	8.353453	0.004011	2.082636	58
5368.063424	6.926970	0.004025	1.721023	59
5369.121843	8.948370	0.004012	2.230578	60
5370.129778	6.711272	0.004015	1.671393	61
5371.211918	8.008836	0.004010	1.997455	62
5372.200550	6.995610	0.004018	1.741160	63
5373.291124	8.308816	0.004022	2.065830	64
5374.278123	7.611320	0.004031	1.887963	65
5375.360984	7.998015	0.004019	1.990002	66
5376.365167	7.816827	0.004026	1.941440	67
5377.425172	7.129552	0.004032	1.768268	68
5378.455163	8.016022	0.004011	1.998748	69
5379.491317	7.681684	0.004023	1.909413	70
5380.539846	7.857715	0.004014	1.957774	71
5381.564862	8.606268	0.004012	2.144885	72
5382.610944	7.291945	0.004016	1.815873	73
5383.655079	8.892088	0.004032	2.205411	74
5384.675146	6.871307	0.004023	1.708033	75
5385.746043	8.970934	0.004018	2.232578	76
5386.741095	7.014504	0.004015	1.747227	77
5387.831143	8.568600	0.004015	2.134205	78
5388.817187	7.364870	0.004011	1.836245	79
5389.908105	7.824502	0.004002	1.955297	80
5390.897293	7.867258	0.004020	1.956941	81
5391.973293	7.910619	0.004010	1.972733	82
5392.983084	8.019863	0.004005	2.002281	83
5394.043410	7.752581	0.004014	1.931614	84
5395.069451	8.044270	0.004025	1.998466	85
5396.115482	10.691195	0.004033	2.650937	86
5397.147911	8.324684	0.004018	2.072044	87
5398.186820	8.113856	0.004015	2.020803	88
5399.230963	11.688898	0.004012	2.913812	89
5400.260926	8.378386	0.004016	2.086101	90
5401.307425	7.859807	0.004007	1.961553	91
5402.339389	8.061362	0.004025	2.002954	92
5403.383984	7.997918	0.004055	1.972152	93
5404.417961	7.703819	0.004014	1.919401	94
5405.458645	8.103106	0.004028	2.011802	95
5406.496254	7.935935	0.004015	1.976683	96
5407.532647	7.959368	0.004013	1.983456	97
5408.579473	7.879732	0.004019	1.960412	98
5409.602472	8.136291	0.004009	2.029418	99
5410.662569	7.976885	0.004023	1.982790	100
5411.672604	8.036083	0.004022	1.998064	101
5412.750709	7.839317	0.004016	1.951807	102
5413.743259	8.047164	0.004019	2.002434	103
5414.831646	8.853992	0.004010	2.207872	104
5415.815694	7.948329	0.004013	1.980653	105
5416.910042	8.731253	0.004030	2.166778	106
5417.899414	6.910697	0.004007	1.724506	107
5418.976668	9.229758	0.004018	2.297011	108
5419.987285	6.931177	0.004019	1.724431	109
5421.041355	9.151510	0.004041	2.264854	110
5422.075944	7.146474	0.004021	1.777345	111
5423.107592	9.111850	0.004042	2.254085	112
5424.160506	7.650615	0.004021	1.902436	113
5425.182500	8.553542	0.004024	2.125435	114
5426.236442	7.644852	0.004004	1.909410	115
5427.266465	8.147198	0.004018	2.027871	116
5428.300927	8.241018	0.004032	2.043906	117
5429.354374	7.944417	0.004034	1.969578	118
5430.366746	8.282583	0.004009	2.065775	119
5431.441004	8.185568	0.004022	2.034989	120
5432.437523	8.002831	0.004011	1.995115	121
5433.523221	8.670807	0.004007	2.164095	122
5434.512475	7.602271	0.003997	1.902139	123
5435.599594	9.183700	0.004014	2.287784	124
5436.589622	7.510368	0.004015	1.870567	125
5437.677539	9.073666	0.004014	2.260243	126
5438.664880	7.538600	0.004013	1.878515	127
5439.753721	9.087365	0.004037	2.251261	128
5440.743726	7.342302	0.004019	1.826836	129
5441.828209	9.356052	0.004008	2.334064	130
5442.822358	7.149674	0.004006	1.784812	131
5443.906034	9.595653	0.004010	2.392678	132
5444.896266	7.616357	0.004012	1.898260	133
5445.986104	9.176070	0.004010	2.288541	134
5446.972329	7.514432	0.004017	1.870452	135
5448.064441	8.837511	0.004009	2.204586	136
5449.050484	7.476395	0.004030	1.855377	137
5450.143216	8.701394	0.004002	2.174091	138
5451.126306	7.910206	0.004011	1.972085	139
5452.218563	8.893523	0.004010	2.218073	140
5453.204977	8.259897	0.004014	2.057539	141
5454.289106	8.686485	0.004010	2.166245	142
5455.288908	8.411314	0.004039	2.082430	143
5456.358939	8.510518	0.004014	2.120450	144
5457.375761	8.394026	0.004018	2.088880	145
5458.425728	8.578182	0.004015	2.136536	146
5459.457846	8.696288	0.004046	2.149290	147
5460.495825	8.096322	0.004015	2.016374	148
5461.543887	8.304426	0.004012	2.070002	149
5462.571144	7.602170	0.003988	1.906337	150
5463.619944	8.150279	0.004016	2.029489	151
5464.650074	9.332543	0.004022	2.320656	152
5465.690116	7.594224	0.004042	1.878816	153
5466.738694	9.028328	0.004007	2.253023	154
5467.757191	7.450333	0.004023	1.851939	155
5468.823068	9.449384	0.004014	2.354318	156
5469.827308	7.276452	0.004025	1.807630	157
5470.907246	9.442471	0.004019	2.349612	158
5471.897265	7.921141	0.004021	1.970140	159
5472.987165	9.352889	0.004009	2.332980	160
5473.973354	8.022637	0.004000	2.005445	161
5475.063340	9.178900	0.004016	2.285614	162
5476.053469	7.975190	0.004029	1.979547	163
5477.139360	8.700241	0.004001	2.174732	164
5478.131230	8.180126	0.004010	2.039694	165
5479.216320	8.422205	0.004006	2.102341	166
5480.209581	8.473743	0.004042	2.096626	167
5481.290272	8.669333	0.004016	2.158566	168
5482.286526	8.668803	0.004013	2.160198	169
5483.366931	8.790686	0.004010	2.192149	170
5484.367175	8.091253	0.004013	2.016206	171
5485.444107	8.858575	0.004010	2.209103	172
5486.442167	8.287487	0.004024	2.059673	173
5487.528198	8.646563	0.004024	2.149004	174
5488.514761	8.208522	0.004025	2.039635	175
5489.602766	9.209723	0.004008	2.297599	176
5490.588737	8.354254	0.004019	2.078748	177
5491.680747	9.482861	0.004008	2.366012	178
5492.666962	8.183782	0.004021	2.035455	179
5493.757367	9.428912	0.004018	2.346471	180
5494.750037	7.519539	0.004032	1.865189	181
5495.827924	9.735901	0.004006	2.430533	182
5496.830988	7.660966	0.004016	1.907503	183
5497.896880	9.718326	0.004010	2.423824	184
5498.919032	7.769848	0.004011	1.937109	185
5499.962792	9.636670	0.004003	2.407614	186
5501.007144	7.724926	0.004016	1.923717	187
5502.035785	9.413006	0.004023	2.339901	188
5503.085602	8.309296	0.004007	2.073951	189
5504.108710	9.447214	0.004011	2.355040	190
5505.163564	8.226723	0.003996	2.058797	191
5506.190752	8.696293	0.004022	2.162221	192
5507.233315	13.570187	0.004026	3.370442	193
5508.275210	8.603258	0.004018	2.141326	194
5509.301309	8.930262	0.004007	2.228743	195
5510.365381	7.797030	0.004002	1.948312	196
5511.374019	8.754620	0.004016	2.180168	197
