time (s)	coil I (A)	last det (V)	int current (uC)
1806.225581	0.532098	31.250000	170.703125
1806.227581	0.844137	31.250000	170.703125
1806.229583	1.141719	31.250000	170.703125
1806.231581	1.419833	31.250000	170.703125
1806.233583	1.546678	31.250000	170.703125
1806.235580	1.542642	16.969063	0.082837
1807.288163	1.245234	-149.902344	-123.535156
1807.290164	0.872479	-149.902344	-123.535156
1807.292164	1.168087	-149.902344	-123.535156
1807.294165	1.443028	-149.902344	-123.535156
1807.296165	1.546094	-149.902344	-123.535156
1807.298165	1.541726	16.958986	0.137001
1808.302219	0.342335	-7.128906	167.871094
1808.304221	0.660636	-7.128906	167.871094
1808.306222	0.967648	-7.128906	167.871094
1808.308221	1.256614	-7.128906	167.871094
1808.310222	1.504286	-7.128906	167.871094
1808.312222	1.543523	-7.128906	167.871094
1808.314221	1.539755	16.937309	0.095686
1809.364770	0.408995	-149.609375	-122.753906
1809.366771	0.724397	-149.609375	-122.753906
1809.368772	1.028583	-149.609375	-122.753906
1809.370778	1.313480	-149.609375	-122.753906
1809.372784	1.529887	-149.609375	-122.753906
1809.374783	1.542738	-149.609375	-122.753906
1809.376783	1.539452	16.933977	0.130719
1810.380819	0.383233	-35.449219	166.699219
1810.382820	0.699686	-35.449219	166.699219
1810.384822	1.004881	-35.449219	166.699219
1810.386821	1.291359	-35.449219	166.699219
1810.388821	1.521132	-35.449219	166.699219
1810.390820	1.543171	-35.449219	166.699219
1810.394820	1.537544	16.912981	0.092562
1811.442849	0.447538	-127.246094	-118.750000
1811.444849	0.761557	-127.246094	-118.750000
1811.446849	1.064138	-127.246094	-118.750000
1811.448849	1.346340	-127.246094	-118.750000
1811.450848	1.539306	-127.246094	-118.750000
1811.452850	1.543493	-127.246094	-118.750000
1811.454850	1.540387	16.944258	0.142885
1812.458888	0.423650	52.343750	166.894531
1812.460897	0.738450	52.343750	166.894531
1812.462899	1.043026	52.343750	166.894531
1812.464900	1.327320	52.343750	166.894531
1812.466902	1.533258	52.343750	166.894531
1812.468900	1.542175	52.343750	166.894531
1812.470901	1.538825	16.927073	0.093816
1813.518987	0.382450	-137.695312	-120.800781
1813.520990	0.698726	-137.695312	-120.800781
1813.522986	0.706661	-137.695312	-120.800781
1813.524988	1.290546	-137.695312	-120.800781
1813.526989	1.520591	-137.695312	-120.800781
1813.528988	1.542835	-137.695312	-120.800781
1813.530989	1.539457	16.934029	0.135218
1814.541040	0.779233	67.773437	169.628906
1814.543041	1.353371	67.773437	169.628906
1814.545042	1.540352	67.773437	169.628906
1814.547042	1.541274	67.773437	169.628906
1814.549043	1.539809	16.937902	0.086760
1815.599087	0.599893	-142.089844	-122.656250
1815.601090	0.909495	-142.089844	-122.656250
1815.603088	1.202479	-142.089844	-122.656250
1815.605087	1.469827	-142.089844	-122.656250
1815.607089	1.544619	-142.089844	-122.656250
1815.609088	1.540443	16.944868	0.321405
1816.617610	1.017332	12.988281	170.703125
1816.619610	1.302771	12.988281	170.703125
1816.623608	1.542360	12.988281	170.703125
1816.625609	1.538944	12.988281	170.703125
1816.627609	1.536878	16.905663	0.094530
1817.676203	0.259961	-147.070312	-123.730469
1817.678205	0.582701	-147.070312	-123.730469
1817.680205	0.893075	-147.070312	-123.730469
1817.682205	1.187080	-147.070312	-123.730469
1817.684206	1.458474	-147.070312	-123.730469
1817.686205	1.546296	-147.070312	-123.730469
1817.688205	1.542031	16.962345	0.149104
1818.690253	0.555427	31.347656	172.851562
1818.692256	0.866599	31.347656	172.851562
1818.694255	1.162559	31.347656	172.851562
1818.696257	1.438226	31.347656	172.851562
1818.700255	1.542056	31.347656	172.851562
1818.702256	1.539441	16.933853	0.084538
1819.760314	0.949582	-146.679687	-122.949219
1819.762317	1.239688	-146.679687	-122.949219
1819.764318	1.494539	-146.679687	-122.949219
1819.766316	1.543715	-146.679687	-122.949219
1819.768316	1.539843	16.938274	0.143681
1820.766905	0.612166	89.160156	173.632812
1820.768907	0.921028	89.160156	173.632812
1820.770907	1.213114	89.160156	173.632812
1820.772906	1.476919	89.160156	173.632812
1820.774907	1.543357	89.160156	173.632812
1820.776906	1.539118	16.930298	0.096203
1821.836967	0.487457	-147.363281	-121.972656
1821.838968	0.800165	-147.363281	-121.972656
1821.840975	1.101468	-147.363281	-121.972656
1821.842973	1.381303	-147.363281	-121.972656
1821.844970	1.543809	-147.363281	-121.972656
1821.846972	1.541970	16.961672	0.143613
1822.841986	0.784932	137.109375	172.460937
1822.845996	1.366774	137.109375	172.460937
1822.849991	1.542777	137.109375	172.460937
1822.851993	1.539755	137.109375	172.460937
1822.855992	1.536550	16.902046	0.089878
1823.916011	0.270842	-134.472656	-116.210937
1823.918013	0.592895	-134.472656	-116.210937
1823.920013	0.902627	-134.472656	-116.210937
1823.922014	1.195960	-134.472656	-116.210937
1823.924013	1.465004	-134.472656	-116.210937
1823.926013	1.544603	-134.472656	-116.210937
1823.928015	1.540493	16.945427	0.145362
1824.917992	0.660638	29.199219	172.460937
1824.920000	0.967390	29.199219	172.460937
1824.922004	1.257580	29.199219	172.460937
1824.924002	1.504317	29.199219	172.460937
1824.926002	1.542574	29.199219	172.460937
1824.928003	1.538848	16.927330	0.090601
1825.998558	0.639642	-149.804687	-114.453125
1826.000560	0.947483	-149.804687	-114.453125
1826.002560	1.237664	-149.804687	-114.453125
1826.004560	1.247080	-149.804687	-114.453125
1826.006561	1.543727	-149.804687	-114.453125
1826.008559	1.539863	16.938498	0.139895
1826.991141	0.449206	37.890625	167.968750
