time (s)	det(V)
1792.657584	0.000076	
1792.659583	0.000129	
1792.661582	0.000297	
1792.665580	-0.001013	
1792.669582	-0.000826	
1792.671583	0.000002	
1792.673582	0.000508	
1792.675582	0.000397	
1792.677582	0.000359	
1792.679583	-0.000106	
1792.681582	-0.000429	
1792.685582	-0.001021	
1792.689581	-0.000617	
1792.691582	-0.000379	
1792.693583	0.000687	
1792.695582	0.000174	
1792.697583	-0.000306	
1792.699583	0.000532	
1792.701582	-0.000279	
1792.705582	-0.000876	
1792.707585	-0.000594	
1792.709582	-0.000844	
1792.711582	0.000335	
1792.713585	0.000264	
1792.715583	-0.000019	
1792.717582	0.000096	
1792.719581	0.000442	
1792.721583	0.000803	
1792.725582	-0.000375	
1792.729582	-0.000666	
1792.731581	-0.000023	
1792.733582	0.000151	
1792.735583	0.000100	
1792.737581	0.000052	
1792.739583	0.000622	
1792.741581	0.000027	
1792.743585	-0.000613	
1792.747586	-0.000631	
1792.749591	-0.000924	
1792.751586	0.000221	
1792.753587	0.000157	
1792.755587	0.000356	
1792.757587	0.000518	
1792.759586	0.000661	
1792.761586	0.000436	
1792.763587	-0.000278	
1792.767589	-0.000682	
1792.769589	-0.000926	
1792.771590	0.000272	
1792.773591	0.000444	
1792.775589	0.000505	
1792.777590	0.000060	
1792.779590	0.000459	
1792.783588	0.000120	
1792.787588	-0.000388	
1792.789590	-0.000731	
1792.791591	0.000510	
1792.793589	0.000772	
1792.795589	0.000649	
1792.797590	0.000131	
1792.799592	0.000310	
1792.803588	0.000324	
1792.807589	-0.000405	
1792.809591	-0.000328	
1792.811590	0.000038	
1792.813591	0.000051	
1792.817588	-0.000174	
1792.819590	0.000465	
1792.821591	0.000299	
1792.825599	-0.000702	
1792.829598	-0.000596	
1792.831598	0.000392	
1792.833599	-0.000223	
1792.835598	0.000525	
1792.837598	0.000589	
1792.839599	0.000516	
1792.841598	0.000274	
1792.845600	-0.000619	
1792.849600	-0.000569	
1792.851601	0.000191	
1792.853607	0.000053	
1792.855607	0.000328	
1792.857605	0.000269	
1792.859607	0.000334	
1792.861608	0.000148	
1792.865606	-0.000363	
1792.869605	-0.000300	
1792.871607	0.000247	
1792.873606	0.000484	
1792.875607	0.000525	
1792.877606	0.000508	
1792.879606	0.000740	
1792.881606	0.000036	
1792.885605	-0.000390	
1792.889606	-0.000255	
1792.891607	0.000419	
1792.893606	0.000234	
1792.895607	0.000628	
1792.897606	0.000295	
1792.899605	0.000305	
1792.901606	0.000028	
1792.905610	-0.000861	
1792.909609	-0.000200	
1792.911610	0.000467	
1792.913610	0.000344	
1792.915610	0.000404	
1792.917610	0.000109	
1792.919610	0.000015	
1792.923608	0.000213	
1792.927608	-0.000533	
1792.929611	0.000198	
1792.931611	-0.000114	
1792.933611	0.000297	
1792.935610	0.000243	
1792.937611	0.000767	
1792.939610	0.000483	
1792.941610	0.000538	
1792.945613	-0.000670	
1792.949614	-0.000646	
1792.951615	0.000236	
1792.953616	0.000162	
1792.955618	0.000258	
1792.957621	0.000522	
1792.959621	0.000289	
1792.961620	0.000396	
1792.963621	-0.000298	
1792.967620	-0.000363	
1792.969621	-0.000632	
1792.971621	0.000090	
1792.973620	0.001265	
1792.975620	0.000605	
1792.977619	0.000079	
1792.979619	0.000839	
1792.981621	0.000308	
1792.983621	-0.000814	
1792.987621	-0.000493	
1792.989620	-0.000325	
1792.991621	0.000215	
1792.993620	0.000408	
1792.995621	0.000512	
1792.997620	0.000791	
1792.999621	0.000102	
1793.003619	0.000604	
1793.005620	-0.000342	
1793.007620	-0.000015	
1793.011620	-0.000258	
1793.013621	0.000218	
1793.015621	0.000099	
1793.017620	0.000832	
1793.019621	0.000325	
1793.023619	0.000911	
1793.025621	-0.000333	
1793.027620	-0.000329	
1793.031620	-0.000459	
1793.033619	-0.000139	
1793.035621	0.000069	
1793.037620	0.000446	
1793.039620	0.000652	
1793.043619	0.000988	
1793.045621	-0.000146	
1793.047619	-0.000280	
1793.051622	-0.000621	
1793.053620	0.000082	
1793.055621	0.000406	
1793.057621	0.000782	
1793.059620	0.000334	
1793.063619	0.000247	
1793.065619	-0.000802	
1793.067619	-0.000324	
1793.071619	-0.000376	
1793.073621	0.000490	
1793.075622	0.000881	
1793.077620	-0.000224	
1793.079621	0.000342	
1793.083619	0.000418	
1793.085621	-0.000725	
1793.087621	-0.000365	
1793.089621	-0.000507	
1793.093620	-0.000035	
1793.095620	0.000591	
1793.097619	0.000494	
1793.099620	-0.000074	
1793.103619	0.000608	
1793.105621	-0.000426	
1793.107621	-0.000434	
1793.109621	-0.000540	
1793.111620	0.000163	
1793.113620	0.000347	
1793.115620	0.000144	
1793.117620	0.000425	
1793.119620	0.000268	
1793.123618	0.000155	
1793.127618	-0.000221	
1793.129621	-0.000460	
1793.131620	0.000305	
1793.133621	-0.000167	
1793.135621	0.000532	
1793.137621	0.000243	
1793.139621	0.000566	
1793.141620	0.000121	
1793.145620	-0.000647	
1793.149622	-0.000441	
1793.151621	0.000011	
1793.153622	0.000411	
1793.155620	0.000219	
1793.157621	0.000293	
1793.159620	0.000124	
1793.161620	0.000189	
1793.165630	-0.000749	
1793.169631	-0.000510	
1793.171633	-0.000025	
1793.173633	0.001055	
1793.175632	0.000511	
1793.177633	0.000213	
1793.179632	0.000669	
1793.181632	-0.000013	
1793.185632	-0.000530	
1793.189632	-0.000577	
1793.191632	0.000040	
1793.193633	0.000553	
1793.195632	0.000757	
1793.197632	0.000255	
1793.199632	0.000728	
1793.201632	-0.000437	
1793.205633	-0.000271	
1793.209631	-0.000495	
1793.211631	-0.000068	
1793.213632	0.000786	
1793.215631	0.000485	
1793.217633	0.000416	
1793.219632	0.000171	
1793.223631	0.000210	
1793.225632	-0.000689	
1793.229632	-0.000329	
1793.231631	-0.000163	
1793.233633	-0.000030	
1793.235632	0.000153	
1793.237633	0.000189	
1793.239633	0.000851	
1793.241633	0.000566	
1793.243638	-0.000663	
1793.247652	-0.000374	
1793.249652	-0.000597	
1793.251660	0.000478	
1793.253659	-0.000035	
1793.255659	0.000544	
1793.257658	0.000639	
1793.259659	0.000223	
1793.261658	0.000650	
1793.263658	-0.000329	
1793.265658	-0.000615	
1793.269658	-0.000362	
1793.271659	-0.000781	
1793.273659	0.000574	
1793.275657	0.000342	
1793.277658	0.000575	
1793.279659	0.000543	
1793.281659	-0.000022	
1793.283659	-0.000034	
1793.287658	-0.000391	
1793.289659	-0.000243	
1793.291659	-0.000021	
1793.293661	-0.000172	
1793.295661	0.000486	
1793.297660	0.000745	
1793.299661	0.000276	
1793.301661	0.000836	
1793.303660	-0.000076	
1793.307658	-0.000482	
1793.311660	-0.000016	
1793.313660	0.000155	
1793.315663	-0.000066	
1793.317661	0.000641	
1793.319660	0.000271	
1793.321661	0.000762	
1793.323660	0.000494	
1793.327660	-0.000805	
1793.331659	-0.000713	
1793.333661	0.000384	
1793.335660	0.000389	
1793.337661	0.000413	
1793.339661	0.000148	
1793.341659	0.000829	
1793.343662	-0.000027	
1793.347665	-0.000390	
1793.351667	-0.000638	
1793.353664	0.000057	
1793.355666	0.000798	
1793.357664	0.000601	
1793.359665	0.000495	
1793.361665	0.001187	
1793.363664	0.000632	
1793.367669	-0.000720	
1793.371669	-0.000524	
1793.373671	0.000715	
1793.375673	0.000761	
1793.377670	0.000382	
1793.379671	0.000412	
1793.381669	0.000277	
1793.383671	0.000014	
1793.387672	-0.000524	
1793.391672	-0.000298	
1793.393673	0.000571	
1793.395673	0.000705	
1793.397672	0.000737	
1793.399673	0.000359	
1793.401673	0.000623	
1793.403673	-0.000247	
1793.407680	-0.000256	
1793.411679	-0.000046	
1793.413681	0.000426	
1793.415681	0.000487	
1793.417682	0.001347	
1793.419680	0.000243	
1793.421680	0.000831	
1793.423680	0.000929	
1793.427682	-0.000169	
1793.431682	-0.000018	
1793.433682	0.000086	
1793.435683	0.000535	
1793.437683	0.000768	
1793.439682	0.000637	
1793.441683	0.000941	
1793.443682	0.000732	
1793.447689	0.000156	
1793.451690	-0.000120	
1793.453690	0.000430	
